,tgenes,indexarray
5500,Glyma.17G180600::Gm17:20670909-20672909,1000
5501,Glyma.17G180600::Gm17:20670909-20672909,1100
5502,Glyma.17G180600::Gm17:20670909-20672909,1500
5503,Glyma.17G195100::Gm17:29998801-30000801,1500
5504,Glyma.17G195100::Gm17:29998801-30000801,1600
5505,Glyma.17G212100::Gm17:34877230-34879230,800
5506,Glyma.17G212100::Gm17:34877230-34879230,900
5507,Glyma.17G212100::Gm17:34877230-34879230,1000
5508,Glyma.17G212100::Gm17:34877230-34879230,1100
5509,Glyma.17G212100::Gm17:34877230-34879230,1200
5510,Glyma.17G212100::Gm17:34877230-34879230,1300
5511,Glyma.17G212100::Gm17:34877230-34879230,1400
5512,Glyma.17G212100::Gm17:34877230-34879230,1500
5513,Glyma.17G213600::Gm17:35606987-35608987,900
5514,Glyma.17G213600::Gm17:35606987-35608987,1500
5515,Glyma.17G219600::Gm17:37053765-37055765,1400
5516,Glyma.17G219600::Gm17:37053765-37055765,1500
5517,Glyma.17G219600::Gm17:37053765-37055765,1600
5518,Glyma.17G223600::Gm17:37597616-37599616,1700
5519,Glyma.17G224300::Gm17:37660776-37662776,1500
5520,Glyma.17G225800::Gm17:37930473-37932473,900
5521,Glyma.17G226100::Gm17:37960293-37962293,1500
5522,Glyma.17G226100::Gm17:37960293-37962293,1600
5523,Glyma.17G226100::Gm17:37960293-37962293,1700
5524,Glyma.17G228800::Gm17:38311448-38313448,1100
5525,Glyma.17G228800::Gm17:38311448-38313448,1200
5526,Glyma.17G228800::Gm17:38311448-38313448,1300
5527,Glyma.17G228800::Gm17:38311448-38313448,1400
5528,Glyma.17G232235::Gm17:38747940-38749940,1300
5529,Glyma.17G232235::Gm17:38747940-38749940,1400
5530,Glyma.17G233100::Gm17:38954886-38956886,200
5531,Glyma.17G233100::Gm17:38954886-38956886,1500
5532,Glyma.17G233100::Gm17:38954886-38956886,1600
5533,Glyma.17G235100::Gm17:39118836-39120836,200
5534,Glyma.17G235100::Gm17:39118836-39120836,300
5535,Glyma.17G235900::Gm17:39189022-39191022,1100
5536,Glyma.17G236900::Gm17:39311005-39313005,1700
5537,Glyma.17G237800::Gm17:39416293-39418293,1200
5538,Glyma.17G237800::Gm17:39416293-39418293,1700
5539,Glyma.17G240000::Gm17:39649547-39651547,1400
5540,Glyma.17G240300::Gm17:39693305-39695305,100
5541,Glyma.17G240300::Gm17:39693305-39695305,200
5542,Glyma.17G240800::Gm17:39731736-39733736,1300
5543,Glyma.17G240800::Gm17:39731736-39733736,1500
5544,Glyma.17G240800::Gm17:39731736-39733736,1600
5545,Glyma.17G240800::Gm17:39731736-39733736,1700
5546,Glyma.17G245100::Gm17:40166131-40168131,1400
5547,Glyma.17G245100::Gm17:40166131-40168131,1500
5548,Glyma.17G245100::Gm17:40166131-40168131,1600
5549,Glyma.17G245100::Gm17:40166131-40168131,1700
5550,Glyma.17G246500::Gm17:40324478-40326478,700
5551,Glyma.17G247400::Gm17:40385202-40387202,0
5552,Glyma.17G247900::Gm17:40433301-40435301,1400
5553,Glyma.17G247900::Gm17:40433301-40435301,1700
5554,Glyma.17G250100::Gm17:40612569-40614569,1100
5555,Glyma.17G250100::Gm17:40612569-40614569,1200
5556,Glyma.17G250100::Gm17:40612569-40614569,1300
5557,Glyma.17G250100::Gm17:40612569-40614569,1400
5558,Glyma.17G250100::Gm17:40612569-40614569,1500
5559,Glyma.17G251100::Gm17:40690099-40692099,1700
5560,Glyma.17G254100::Gm17:40911750-40913750,0
5561,Glyma.17G254100::Gm17:40911750-40913750,100
5562,Glyma.17G254100::Gm17:40911750-40913750,1100
5563,Glyma.17G254100::Gm17:40911750-40913750,1400
5564,Glyma.17G254100::Gm17:40911750-40913750,1500
5565,Glyma.17G255100::Gm17:41025008-41027008,100
5566,Glyma.17G257800::Gm17:41291378-41293378,900
5567,Glyma.17G258400::Gm17:41350626-41352626,1700
5568,Glyma.17G259100::Gm17:41427324-41429324,800
5569,Glyma.17G259100::Gm17:41427324-41429324,1000
5570,Glyma.17G259100::Gm17:41427324-41429324,1100
5571,Glyma.18G002200::Gm18:179072-181072,100
5572,Glyma.18G003100::Gm18:260861-262861,200
5573,Glyma.18G003100::Gm18:260861-262861,1400
5574,Glyma.18G003100::Gm18:260861-262861,1500
5575,Glyma.18G003100::Gm18:260861-262861,1600
5576,Glyma.18G003100::Gm18:260861-262861,1700
5577,Glyma.18G004100::Gm18:329921-331921,1500
5578,Glyma.18G004100::Gm18:329921-331921,1600
5579,Glyma.18G004200::Gm18:338418-340418,0
5580,Glyma.18G004200::Gm18:338418-340418,1100
5581,Glyma.18G004200::Gm18:338418-340418,1200
5582,Glyma.18G004200::Gm18:338418-340418,1300
5583,Glyma.18G004200::Gm18:338418-340418,1400
5584,Glyma.18G004200::Gm18:338418-340418,1500
5585,Glyma.18G006700::Gm18:492117-494117,1500
5586,Glyma.18G006900::Gm18:503094-505094,1300
5587,Glyma.18G006900::Gm18:503094-505094,1400
5588,Glyma.18G006900::Gm18:503094-505094,1500
5589,Glyma.18G009500::Gm18:681679-683679,900
5590,Glyma.18G009700::Gm18:688562-690562,0
5591,Glyma.18G009700::Gm18:688562-690562,100
5592,Glyma.18G010400::Gm18:738309-740309,1700
5593,Glyma.18G012200::Gm18:857044-859044,1400
5594,Glyma.18G013100::Gm18:920923-922923,400
5595,Glyma.18G015700::Gm18:1113124-1115124,1100
5596,Glyma.18G017700::Gm18:1265378-1267378,1600
5597,Glyma.18G018600::Gm18:1363938-1365938,1500
5598,Glyma.18G018800::Gm18:1374099-1376099,1500
5599,Glyma.18G022700::Gm18:1650097-1652097,700
5600,Glyma.18G022700::Gm18:1650097-1652097,800
5601,Glyma.18G022700::Gm18:1650097-1652097,1700
5602,Glyma.18G024200::Gm18:1781628-1783628,1400
5603,Glyma.18G024200::Gm18:1781628-1783628,1500
5604,Glyma.18G024600::Gm18:1818897-1820897,400
5605,Glyma.18G025800::Gm18:1918040-1920040,1700
5606,Glyma.18G026600::Gm18:1978659-1980659,1600
5607,Glyma.18G026700::Gm18:2011042-2013042,700
5608,Glyma.18G026700::Gm18:2011042-2013042,800
5609,Glyma.18G026700::Gm18:2011042-2013042,900
5610,Glyma.18G026700::Gm18:2011042-2013042,1000
5611,Glyma.18G026700::Gm18:2011042-2013042,1100
5612,Glyma.18G026700::Gm18:2011042-2013042,1500
5613,Glyma.18G026700::Gm18:2011042-2013042,1600
5614,Glyma.18G026900::Gm18:2019694-2021694,1300
5615,Glyma.18G028400::Gm18:2140301-2142301,700
5616,Glyma.18G029300::Gm18:2219083-2221083,1100
5617,Glyma.18G030400::Gm18:2325134-2327134,900
5618,Glyma.18G031800::Gm18:2446859-2448859,1400
5619,Glyma.18G031800::Gm18:2446859-2448859,1500
5620,Glyma.18G034400::Gm18:2643219-2645219,800
5621,Glyma.18G034400::Gm18:2643219-2645219,900
5622,Glyma.18G034900::Gm18:2698106-2700106,0
5623,Glyma.18G034900::Gm18:2698106-2700106,1400
5624,Glyma.18G035100::Gm18:2733216-2735216,300
5625,Glyma.18G035100::Gm18:2733216-2735216,400
5626,Glyma.18G035100::Gm18:2733216-2735216,1200
5627,Glyma.18G040800::Gm18:3387915-3389915,1400
5628,Glyma.18G040800::Gm18:3387915-3389915,1500
5629,Glyma.18G041100::Gm18:3447600-3449600,1100
5630,Glyma.18G041100::Gm18:3447600-3449600,1200
5631,Glyma.18G041100::Gm18:3447600-3449600,1300
5632,Glyma.18G041100::Gm18:3447600-3449600,1500
5633,Glyma.18G041100::Gm18:3447600-3449600,1600
5634,Glyma.18G045100::Gm18:3876963-3878963,200
5635,Glyma.18G045100::Gm18:3876963-3878963,1100
5636,Glyma.18G047800::Gm18:4122342-4124342,1100
5637,Glyma.18G047800::Gm18:4122342-4124342,1200
5638,Glyma.18G047900::Gm18:4126494-4128494,0
5639,Glyma.18G048200::Gm18:4133365-4135365,1700
5640,Glyma.18G048500::Gm18:4152737-4154737,1700
5641,Glyma.18G049000::Gm18:4192904-4194904,0
5642,Glyma.18G049000::Gm18:4192904-4194904,100
5643,Glyma.18G050600::Gm18:4330083-4332083,0
5644,Glyma.18G054100::Gm18:4660098-4662098,1600
5645,Glyma.18G059200::Gm18:5197075-5199075,800
5646,Glyma.18G059200::Gm18:5197075-5199075,900
5647,Glyma.18G061900::Gm18:5583789-5585789,700
5648,Glyma.18G061900::Gm18:5583789-5585789,800
5649,Glyma.18G066000::Gm18:5997136-5999136,1300
5650,Glyma.18G066000::Gm18:5997136-5999136,1400
5651,Glyma.18G067700::Gm18:6232823-6234823,100
5652,Glyma.18G067700::Gm18:6232823-6234823,1300
5653,Glyma.18G073400::Gm18:6858875-6860875,400
5654,Glyma.18G073400::Gm18:6858875-6860875,800
5655,Glyma.18G076500::Gm18:7222432-7224432,1600
5656,Glyma.18G076500::Gm18:7222432-7224432,1700
5657,Glyma.18G076600::Gm18:7236974-7238974,500
5658,Glyma.18G078100::Gm18:7409226-7411226,1600
5659,Glyma.18G080000::Gm18:7616981-7618981,1000
5660,Glyma.18G080000::Gm18:7616981-7618981,1500
5661,Glyma.18G080000::Gm18:7616981-7618981,1600
5662,Glyma.18G080400::Gm18:7660767-7662767,900
5663,Glyma.18G080900::Gm18:7718994-7720994,1700
5664,Glyma.18G081100::Gm18:7778988-7780988,0
5665,Glyma.18G090700::Gm18:8965989-8967989,0
5666,Glyma.18G091900::Gm18:9155083-9157083,700
5667,Glyma.18G092200::Gm18:9184616-9186616,1600
5668,Glyma.18G094500::Gm18:9568224-9570224,1000
5669,Glyma.18G094500::Gm18:9568224-9570224,1100
5670,Glyma.18G094500::Gm18:9568224-9570224,1400
5671,Glyma.18G094500::Gm18:9568224-9570224,1500
5672,Glyma.18G096700::Gm18:9876523-9878523,0
5673,Glyma.18G096700::Gm18:9876523-9878523,400
5674,Glyma.18G102100::Gm18:10746966-10748966,1400
5675,Glyma.18G102100::Gm18:10746966-10748966,1500
5676,Glyma.18G102100::Gm18:10746966-10748966,1600
5677,Glyma.18G102700::Gm18:10855681-10857681,400
5678,Glyma.18G102700::Gm18:10855681-10857681,800
5679,Glyma.18G102700::Gm18:10855681-10857681,900
5680,Glyma.18G106800::Gm18:11887352-11889352,1300
5681,Glyma.18G106800::Gm18:11887352-11889352,1400
5682,Glyma.18G109600::Gm18:12614091-12616091,400
5683,Glyma.18G109600::Gm18:12614091-12616091,700
5684,Glyma.18G109600::Gm18:12614091-12616091,800
5685,Glyma.18G110200::Gm18:12750405-12752405,1100
5686,Glyma.18G110200::Gm18:12750405-12752405,1200
5687,Glyma.18G111200::Gm18:13106237-13108237,900
5688,Glyma.18G113100::Gm18:13369607-13371607,300
5689,Glyma.18G114900::Gm18:13906557-13908557,1500
5690,Glyma.18G115700::Gm18:14027064-14029064,900
5691,Glyma.18G115700::Gm18:14027064-14029064,1000
5692,Glyma.18G115700::Gm18:14027064-14029064,1100
5693,Glyma.18G116400::Gm18:14175755-14177755,1200
5694,Glyma.18G116400::Gm18:14175755-14177755,1300
5695,Glyma.18G116400::Gm18:14175755-14177755,1600
5696,Glyma.18G123500::Gm18:15828637-15830637,1300
5697,Glyma.18G123500::Gm18:15828637-15830637,1500
5698,Glyma.18G131200::Gm18:18261916-18263916,100
5699,Glyma.18G132000::Gm18:18426705-18428705,1000
5700,Glyma.18G132000::Gm18:18426705-18428705,1300
5701,Glyma.18G132000::Gm18:18426705-18428705,1700
5702,Glyma.18G134200::Gm18:19205755-19207755,1000
5703,Glyma.18G134200::Gm18:19205755-19207755,1100
5704,Glyma.18G134200::Gm18:19205755-19207755,1400
5705,Glyma.18G134200::Gm18:19205755-19207755,1500
5706,Glyma.18G134500::Gm18:19296504-19298504,400
5707,Glyma.18G134500::Gm18:19296504-19298504,500
5708,Glyma.18G134500::Gm18:19296504-19298504,600
5709,Glyma.18G136200::Gm18:19817152-19819152,1000
5710,Glyma.18G136200::Gm18:19817152-19819152,1100
5711,Glyma.18G138300::Gm18:20437595-20439595,1200
5712,Glyma.18G138300::Gm18:20437595-20439595,1300
5713,Glyma.18G138400::Gm18:20499747-20501747,1000
5714,Glyma.18G141900::Gm18:22023791-22025791,200
5715,Glyma.18G142700::Gm18:22495842-22497842,500
5716,Glyma.18G142700::Gm18:22495842-22497842,600
5717,Glyma.18G143300::Gm18:22913797-22915797,1400
5718,Glyma.18G144100::Gm18:23327135-23329135,1600
5719,Glyma.18G146900::Gm18:24920140-24922140,900
5720,Glyma.18G146900::Gm18:24920140-24922140,1100
5721,Glyma.18G146900::Gm18:24920140-24922140,1200
5722,Glyma.18G148700::Gm18:25929085-25931085,0
5723,Glyma.18G148700::Gm18:25929085-25931085,700
5724,Glyma.18G153500::Gm18:30124495-30126495,1100
5725,Glyma.18G153500::Gm18:30124495-30126495,1200
5726,Glyma.18G154700::Gm18:31598623-31600623,900
5727,Glyma.18G154700::Gm18:31598623-31600623,1000
5728,Glyma.18G155200::Gm18:33269052-33271052,700
5729,Glyma.18G156500::Gm18:34525812-34527812,400
5730,Glyma.18G156500::Gm18:34525812-34527812,500
5731,Glyma.18G158400::Gm18:35339112-35341112,900
5732,Glyma.18G158400::Gm18:35339112-35341112,1000
5733,Glyma.18G158400::Gm18:35339112-35341112,1200
5734,Glyma.18G158400::Gm18:35339112-35341112,1300
5735,Glyma.18G158400::Gm18:35339112-35341112,1500
5736,Glyma.18G158700::Gm18:35441106-35443106,1200
5737,Glyma.18G158800::Gm18:35483678-35485678,1100
5738,Glyma.18G158800::Gm18:35483678-35485678,1200
5739,Glyma.18G170700::Gm18:40564270-40566270,400
5740,Glyma.18G170700::Gm18:40564270-40566270,500
5741,Glyma.18G171900::Gm18:41089504-41091504,1100
5742,Glyma.18G172600::Gm18:41358927-41360927,600
5743,Glyma.18G172600::Gm18:41358927-41360927,900
5744,Glyma.18G179600::Gm18:43609898-43611898,400
5745,Glyma.18G179600::Gm18:43609898-43611898,500
5746,Glyma.18G183451::Gm18:44544427-44546427,1200
5747,Glyma.18G183451::Gm18:44544427-44546427,1700
5748,Glyma.18G189700::Gm18:46089778-46091778,800
5749,Glyma.18G189700::Gm18:46089778-46091778,900
5750,Glyma.18G189700::Gm18:46089778-46091778,1000
5751,Glyma.18G189700::Gm18:46089778-46091778,1100
5752,Glyma.18G189700::Gm18:46089778-46091778,1200
5753,Glyma.18G190200::Gm18:46192365-46194365,700
5754,Glyma.18G190200::Gm18:46192365-46194365,800
5755,Glyma.18G192800::Gm18:46768820-46770820,600
5756,Glyma.18G192800::Gm18:46768820-46770820,1200
5757,Glyma.18G192800::Gm18:46768820-46770820,1700
5758,Glyma.18G193400::Gm18:46914317-46916317,0
5759,Glyma.18G193400::Gm18:46914317-46916317,800
5760,Glyma.18G193400::Gm18:46914317-46916317,900
5761,Glyma.18G193600::Gm18:46960589-46962589,800
5762,Glyma.18G197600::Gm18:47701284-47703284,0
5763,Glyma.18G204200::Gm18:48980124-48982124,700
5764,Glyma.18G204200::Gm18:48980124-48982124,800
5765,Glyma.18G205500::Gm18:49199048-49201048,1400
5766,Glyma.18G205600::Gm18:49207005-49209005,1000
5767,Glyma.18G205600::Gm18:49207005-49209005,1100
5768,Glyma.18G206000::Gm18:49254729-49256729,1700
5769,Glyma.18G207200::Gm18:49380038-49382038,0
5770,Glyma.18G207200::Gm18:49380038-49382038,100
5771,Glyma.18G207200::Gm18:49380038-49382038,1100
5772,Glyma.18G207400::Gm18:49416564-49418564,700
5773,Glyma.18G208202::Gm18:49582664-49584664,1200
5774,Glyma.18G208800::Gm18:49624759-49626759,1600
5775,Glyma.18G210100::Gm18:49872654-49874654,800
5776,Glyma.18G210100::Gm18:49872654-49874654,900
5777,Glyma.18G210100::Gm18:49872654-49874654,1000
5778,Glyma.18G211800::Gm18:50108421-50110421,1400
5779,Glyma.18G211800::Gm18:50108421-50110421,1500
5780,Glyma.18G211800::Gm18:50108421-50110421,1600
5781,Glyma.18G211800::Gm18:50108421-50110421,1700
5782,Glyma.18G212500::Gm18:50201495-50203495,700
5783,Glyma.18G212500::Gm18:50201495-50203495,800
5784,Glyma.18G212500::Gm18:50201495-50203495,900
5785,Glyma.18G212700::Gm18:50226316-50228316,1400
5786,Glyma.18G212700::Gm18:50226316-50228316,1500
5787,Glyma.18G213200::Gm18:50297773-50299773,1600
5788,Glyma.18G213200::Gm18:50297773-50299773,1700
5789,Glyma.18G214000::Gm18:50372640-50374640,1300
5790,Glyma.18G217100::Gm18:50723762-50725762,1300
5791,Glyma.18G218000::Gm18:50791759-50793759,1500
5792,Glyma.18G222200::Gm18:51203760-51205760,100
5793,Glyma.18G222200::Gm18:51203760-51205760,1100
5794,Glyma.18G222200::Gm18:51203760-51205760,1200
5795,Glyma.18G222200::Gm18:51203760-51205760,1300
5796,Glyma.18G222200::Gm18:51203760-51205760,1400
5797,Glyma.18G222200::Gm18:51203760-51205760,1500
5798,Glyma.18G225500::Gm18:51639929-51641929,1300
5799,Glyma.18G225700::Gm18:51650369-51652369,0
5800,Glyma.18G225700::Gm18:51650369-51652369,1000
5801,Glyma.18G227000::Gm18:51904561-51906561,1700
5802,Glyma.18G228100::Gm18:52004390-52006390,1700
5803,Glyma.18G228600::Gm18:52046596-52048596,0
5804,Glyma.18G228600::Gm18:52046596-52048596,100
5805,Glyma.18G229700::Gm18:52142286-52144286,1000
5806,Glyma.18G230500::Gm18:52206776-52208776,900
5807,Glyma.18G230500::Gm18:52206776-52208776,1000
5808,Glyma.18G230500::Gm18:52206776-52208776,1300
5809,Glyma.18G230500::Gm18:52206776-52208776,1400
5810,Glyma.18G230500::Gm18:52206776-52208776,1500
5811,Glyma.18G230500::Gm18:52206776-52208776,1600
5812,Glyma.18G230500::Gm18:52206776-52208776,1700
5813,Glyma.18G234600::Gm18:52563184-52565184,1200
5814,Glyma.18G234600::Gm18:52563184-52565184,1600
5815,Glyma.18G234600::Gm18:52563184-52565184,1700
5816,Glyma.18G236000::Gm18:52728210-52730210,0
5817,Glyma.18G236000::Gm18:52728210-52730210,100
5818,Glyma.18G236000::Gm18:52728210-52730210,200
5819,Glyma.18G236000::Gm18:52728210-52730210,1500
5820,Glyma.18G236300::Gm18:52746426-52748426,1400
5821,Glyma.18G236300::Gm18:52746426-52748426,1500
5822,Glyma.18G236700::Gm18:52832072-52834072,1500
5823,Glyma.18G237400::Gm18:52889058-52891058,1000
5824,Glyma.18G237400::Gm18:52889058-52891058,1100
5825,Glyma.18G238700::Gm18:53029494-53031494,500
5826,Glyma.18G238700::Gm18:53029494-53031494,600
5827,Glyma.18G238700::Gm18:53029494-53031494,700
5828,Glyma.18G238700::Gm18:53029494-53031494,800
5829,Glyma.18G238700::Gm18:53029494-53031494,900
5830,Glyma.18G238700::Gm18:53029494-53031494,1000
5831,Glyma.18G238800::Gm18:53039080-53041080,1200
5832,Glyma.18G238800::Gm18:53039080-53041080,1300
5833,Glyma.18G239900::Gm18:53132183-53134183,300
5834,Glyma.18G239900::Gm18:53132183-53134183,400
5835,Glyma.18G241700::Gm18:53292753-53294753,1100
5836,Glyma.18G241800::Gm18:53300793-53302793,400
5837,Glyma.18G241800::Gm18:53300793-53302793,500
5838,Glyma.18G242300::Gm18:53334329-53336329,1100
5839,Glyma.18G243200::Gm18:53419401-53421401,500
5840,Glyma.18G243200::Gm18:53419401-53421401,600
5841,Glyma.18G243200::Gm18:53419401-53421401,700
5842,Glyma.18G243200::Gm18:53419401-53421401,800
5843,Glyma.18G244100::Gm18:53468207-53470207,800
5844,Glyma.18G244100::Gm18:53468207-53470207,1000
5845,Glyma.18G245400::Gm18:53581259-53583259,100
5846,Glyma.18G245400::Gm18:53581259-53583259,1100
5847,Glyma.18G245400::Gm18:53581259-53583259,1200
5848,Glyma.18G245400::Gm18:53581259-53583259,1400
5849,Glyma.18G245400::Gm18:53581259-53583259,1500
5850,Glyma.18G246400::Gm18:53664826-53666826,1100
5851,Glyma.18G246400::Gm18:53664826-53666826,1200
5852,Glyma.18G246400::Gm18:53664826-53666826,1300
5853,Glyma.18G246400::Gm18:53664826-53666826,1400
5854,Glyma.18G246400::Gm18:53664826-53666826,1500
5855,Glyma.18G247500::Gm18:53752197-53754197,1000
5856,Glyma.18G249100::Gm18:53847403-53849403,1200
5857,Glyma.18G249100::Gm18:53847403-53849403,1300
5858,Glyma.18G249100::Gm18:53847403-53849403,1400
5859,Glyma.18G249100::Gm18:53847403-53849403,1500
5860,Glyma.18G249100::Gm18:53847403-53849403,1600
5861,Glyma.18G249100::Gm18:53847403-53849403,1700
5862,Glyma.18G250100::Gm18:53948877-53950877,0
5863,Glyma.18G250100::Gm18:53948877-53950877,100
5864,Glyma.18G250100::Gm18:53948877-53950877,200
5865,Glyma.18G250100::Gm18:53948877-53950877,300
5866,Glyma.18G250100::Gm18:53948877-53950877,1500
5867,Glyma.18G255200::Gm18:54434165-54436165,900
5868,Glyma.18G255200::Gm18:54434165-54436165,1000
5869,Glyma.18G255200::Gm18:54434165-54436165,1100
5870,Glyma.18G255300::Gm18:54438083-54440083,500
5871,Glyma.18G255300::Gm18:54438083-54440083,600
5872,Glyma.18G255300::Gm18:54438083-54440083,700
5873,Glyma.18G255300::Gm18:54438083-54440083,900
5874,Glyma.18G255300::Gm18:54438083-54440083,1000
5875,Glyma.18G255300::Gm18:54438083-54440083,1100
5876,Glyma.18G256900::Gm18:54559690-54561690,100
5877,Glyma.18G256900::Gm18:54559690-54561690,1100
5878,Glyma.18G256900::Gm18:54559690-54561690,1400
5879,Glyma.18G256900::Gm18:54559690-54561690,1500
5880,Glyma.18G256900::Gm18:54559690-54561690,1600
5881,Glyma.18G258500::Gm18:54669948-54671948,100
5882,Glyma.18G258600::Gm18:54675120-54677120,300
5883,Glyma.18G258600::Gm18:54675120-54677120,400
5884,Glyma.18G258600::Gm18:54675120-54677120,1100
5885,Glyma.18G258600::Gm18:54675120-54677120,1300
5886,Glyma.18G258600::Gm18:54675120-54677120,1600
5887,Glyma.18G259300::Gm18:54769424-54771424,700
5888,Glyma.18G259300::Gm18:54769424-54771424,800
5889,Glyma.18G259400::Gm18:54792885-54794885,600
5890,Glyma.18G259400::Gm18:54792885-54794885,700
5891,Glyma.18G260200::Gm18:54898863-54900863,1300
5892,Glyma.18G260200::Gm18:54898863-54900863,1600
5893,Glyma.18G260700::Gm18:54934978-54936978,900
5894,Glyma.18G260700::Gm18:54934978-54936978,1600
5895,Glyma.18G263900::Gm18:55181343-55183343,300
5896,Glyma.18G263900::Gm18:55181343-55183343,400
5897,Glyma.18G263900::Gm18:55181343-55183343,500
5898,Glyma.18G267100::Gm18:55426189-55428189,1400
5899,Glyma.18G267900::Gm18:55473017-55475017,600
5900,Glyma.18G268200::Gm18:55494268-55496268,1000
5901,Glyma.18G268200::Gm18:55494268-55496268,1200
5902,Glyma.18G268200::Gm18:55494268-55496268,1300
5903,Glyma.18G268200::Gm18:55494268-55496268,1400
5904,Glyma.18G268300::Gm18:55499613-55501613,1300
5905,Glyma.18G268300::Gm18:55499613-55501613,1400
5906,Glyma.18G269200::Gm18:55569322-55571322,1500
5907,Glyma.18G269200::Gm18:55569322-55571322,1600
5908,Glyma.18G270300::Gm18:55675241-55677241,1000
5909,Glyma.18G271400::Gm18:55749200-55751200,1300
5910,Glyma.18G272000::Gm18:55776729-55778729,1300
5911,Glyma.18G272000::Gm18:55776729-55778729,1500
5912,Glyma.18G272000::Gm18:55776729-55778729,1600
5913,Glyma.18G273200::Gm18:55865169-55867169,1000
5914,Glyma.18G277300::Gm18:56188046-56190046,200
5915,Glyma.18G277300::Gm18:56188046-56190046,1100
5916,Glyma.18G277300::Gm18:56188046-56190046,1200
5917,Glyma.18G281400::Gm18:56488581-56490581,1500
5918,Glyma.18G281400::Gm18:56488581-56490581,1600
5919,Glyma.18G281400::Gm18:56488581-56490581,1700
5920,Glyma.18G281700::Gm18:56535128-56537128,300
5921,Glyma.18G281700::Gm18:56535128-56537128,400
5922,Glyma.18G281700::Gm18:56535128-56537128,500
5923,Glyma.18G281700::Gm18:56535128-56537128,600
5924,Glyma.18G282100::Gm18:56567662-56569662,800
5925,Glyma.18G282100::Gm18:56567662-56569662,900
5926,Glyma.18G282100::Gm18:56567662-56569662,1100
5927,Glyma.18G282100::Gm18:56567662-56569662,1200
5928,Glyma.18G282800::Gm18:56648337-56650337,1500
5929,Glyma.18G283500::Gm18:56698687-56700687,1400
5930,Glyma.18G283500::Gm18:56698687-56700687,1500
5931,Glyma.18G283500::Gm18:56698687-56700687,1600
5932,Glyma.18G284000::Gm18:56734190-56736190,1500
5933,Glyma.18G284000::Gm18:56734190-56736190,1600
5934,Glyma.18G285500::Gm18:56851758-56853758,1100
5935,Glyma.18G285500::Gm18:56851758-56853758,1200
5936,Glyma.18G285500::Gm18:56851758-56853758,1300
5937,Glyma.18G286500::Gm18:56942579-56944579,1200
5938,Glyma.18G286500::Gm18:56942579-56944579,1700
5939,Glyma.18G287100::Gm18:56977847-56979847,1500
5940,Glyma.18G287800::Gm18:57040881-57042881,1100
5941,Glyma.18G287800::Gm18:57040881-57042881,1200
5942,Glyma.18G288400::Gm18:57083888-57085888,600
5943,Glyma.18G289100::Gm18:57146276-57148276,0
5944,Glyma.18G290300::Gm18:57214807-57216807,200
5945,Glyma.18G290300::Gm18:57214807-57216807,300
5946,Glyma.18G294400::Gm18:57480410-57482410,1500
5947,Glyma.18G294400::Gm18:57480410-57482410,1600
5948,Glyma.18G300500::Gm18:58109153-58111153,0
5949,Glyma.19G000400::Gm19:41708-43708,1500
5950,Glyma.19G000400::Gm19:41708-43708,1600
5951,Glyma.19G000900::Gm19:72903-74903,300
5952,Glyma.19G000900::Gm19:72903-74903,400
5953,Glyma.19G000900::Gm19:72903-74903,1200
5954,Glyma.19G001600::Gm19:121095-123095,1400
5955,Glyma.19G001600::Gm19:121095-123095,1500
5956,Glyma.19G002400::Gm19:167090-169090,1600
5957,Glyma.19G002400::Gm19:167090-169090,1700
5958,Glyma.19G003700::Gm19:276205-278205,900
5959,Glyma.19G003700::Gm19:276205-278205,1000
5960,Glyma.19G003800::Gm19:282709-284709,800
5961,Glyma.19G003800::Gm19:282709-284709,1200
5962,Glyma.19G003800::Gm19:282709-284709,1300
5963,Glyma.19G007800::Gm19:778262-780262,0
5964,Glyma.19G010100::Gm19:952359-954359,500
5965,Glyma.19G011300::Gm19:1086640-1088640,300
5966,Glyma.19G011300::Gm19:1086640-1088640,400
5967,Glyma.19G011300::Gm19:1086640-1088640,1400
5968,Glyma.19G011300::Gm19:1086640-1088640,1500
5969,Glyma.19G011400::Gm19:1092937-1094937,200
5970,Glyma.19G011400::Gm19:1092937-1094937,1100
5971,Glyma.19G011400::Gm19:1092937-1094937,1200
5972,Glyma.19G011400::Gm19:1092937-1094937,1300
5973,Glyma.19G011400::Gm19:1092937-1094937,1400
5974,Glyma.19G011400::Gm19:1092937-1094937,1700
5975,Glyma.19G011700::Gm19:1116764-1118764,1600
5976,Glyma.19G013800::Gm19:1283771-1285771,300
5977,Glyma.19G013800::Gm19:1283771-1285771,500
5978,Glyma.19G013800::Gm19:1283771-1285771,600
5979,Glyma.19G015500::Gm19:1516995-1518995,0
5980,Glyma.19G015500::Gm19:1516995-1518995,100
5981,Glyma.19G015500::Gm19:1516995-1518995,200
5982,Glyma.19G015500::Gm19:1516995-1518995,300
5983,Glyma.19G016100::Gm19:1576076-1578076,900
5984,Glyma.19G016100::Gm19:1576076-1578076,1000
5985,Glyma.19G016100::Gm19:1576076-1578076,1100
5986,Glyma.19G016100::Gm19:1576076-1578076,1200
5987,Glyma.19G017200::Gm19:1768807-1770807,1600
5988,Glyma.19G017200::Gm19:1768807-1770807,1700
5989,Glyma.19G020500::Gm19:2193788-2195788,800
5990,Glyma.19G020500::Gm19:2193788-2195788,900
